Datetime,NET MW,ECO O/L FG TEMP,AH O/L FG TEMP,AH I/L PA TEMP,AH O/L PA TEMP,AH I/L SECAIR TEMP,AH O/L SECAIR TEMP,AH O/L SECAIR TEMP,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,ECO O/L FG PRS,AH O/L FG PRS,PAF A O/L AIR PRS,PAF B O/L AIR PRS,HPA PRS SETP BIAS PV,FDF A O/L AIR PRS,FDF B O/L AIR PRS,AH O/L SECAIR PRS,AH O/L SECAIR PRS,AH RTDRV CURR,B-SB STM FLW,B-SB STM TEMP,AH SOOTBLOWER HOT SIDE RETRACTED,AH SOOTBLOWER COLD SIDE RETRACTED,AH GDBRG TEMP,AH SPT BRG TEMP,AH SECAIR BYP CDPR CDRV POSN FDBK,Unknown_1,Unknown_2,Unknown_3
2025-06-02 19:30:00,575.2375,337.0312,121.3,52.7062,306.425,40.9125,316.8125,316.9062,2.9828,2.8047,3.1453,4.1594,-1.0984,-3.613,14.0865,13.9776,12.4245,3.2057,3.2516,1.4505,1.4411,29.4562,5.827,285.18,1.0,0.0,45.2,40.5062,0.0,,,
2025-06-02 20:00:00,660.3438,337.6562,122.05,52.925,304.975,40.95,317.0938,317.1875,2.6,2.9141,3.1953,4.0109,-1.3228,-4.607,15.5994,15.4417,13.4123,4.3458,4.4276,1.9289,1.9335,27.7875,1.085,277.06,1.0,0.0,50.2,40.55,0.0,,,
2025-06-02 20:30:00,662.15,346.75,123.6625,52.8937,311.95,40.9812,324.6875,324.8438,2.3656,2.2766,2.5453,3.5078,-1.3552,-4.38,14.7657,14.6325,12.8388,3.8536,3.9118,1.6621,1.659,30.5375,0.907,266.58,1.0,0.0,47.5125,40.6562,0.0,,,
2025-06-02 21:00:00,662.7875,347.5,124.7125,53.0062,313.475,41.0187,326.3125,326.4375,2.6234,2.4937,2.6797,4.0109,-1.2948,-4.407,14.8584,14.7284,12.9803,3.998,4.0693,1.7806,1.7773,29.3062,0.966,259.78,1.0,1.0,45.125,40.6937,0.0,,,
2025-06-02 21:30:00,663.85,347.6875,125.0,52.8187,314.5,40.8438,326.8125,326.9062,2.4016,2.4766,2.7703,3.6109,-1.311,-4.3895,14.7869,14.6585,12.9414,4.0444,4.1026,1.7725,1.7708,28.9062,0.881,259.78,1.0,1.0,50.3875,40.7125,0.0,,,
2025-06-02 22:00:00,664.5938,348.0938,125.4625,52.85,315.225,40.8562,327.1562,327.25,2.5469,2.6969,2.9594,3.6875,-1.3009,-4.379,14.7024,14.5691,12.8839,4.0697,4.1301,1.7903,1.7894,30.5562,0.846,261.66,1.0,1.0,47.9688,40.6375,0.0,,,
2025-06-02 22:30:00,664.9125,349.9688,125.5625,52.875,316.0,40.8687,328.2812,328.375,2.5406,2.4312,2.7406,3.5828,-1.2904,-4.403,14.9039,14.7804,13.0467,4.0413,4.1074,1.7677,1.7583,30.0875,1.064,257.92,1.0,1.0,44.6875,40.6375,0.0,,,
2025-06-02 23:00:00,666.2937,351.625,126.625,52.6875,317.375,40.7437,329.5,329.5938,2.6609,2.4953,2.5984,3.5547,-1.3604,-4.4775,14.8324,14.7202,13.0204,3.9836,4.0479,1.6947,1.7036,28.2875,0.947,276.06,1.0,1.0,50.2687,40.6187,0.0,,,
2025-06-02 23:30:00,623.475,354.0938,126.725,52.6,318.725,40.6375,330.9375,331.0312,2.9187,2.8797,3.1453,3.8734,-1.2467,-4.006,13.8834,13.794,12.3859,3.6025,3.6524,1.5527,1.5586,28.3312,6.307,283.0,1.0,0.0,47.9312,40.7,0.0,,,
2025-06-03 00:00:00,457.8312,330.375,124.35,52.0125,306.6,40.675,313.4062,313.4688,3.9922,3.6094,3.9437,5.2812,-0.856,-2.741,13.2496,13.1424,11.9475,2.4392,2.4808,1.1966,1.1806,28.7125,3.059,293.78,1.0,0.0,44.4062,40.625,0.0,,,
2025-06-03 00:30:00,436.1562,319.5312,122.2375,51.8125,297.85,40.6187,303.75,303.7812,3.9719,3.3062,3.4187,4.8016,-0.9002,-2.5915,13.4219,13.313,12.2212,2.1006,2.1373,0.9054,0.903,29.9813,0.875,295.78,1.0,0.0,49.4312,40.5312,0.0,,,
2025-06-03 01:00:00,262.4375,300.7188,124.375,52.8,289.05,41.6125,287.9375,287.9062,5.4406,5.2344,5.4203,5.7719,-0.6989,-1.708,12.507,12.4631,11.7214,1.3174,1.3481,0.7689,0.7669,28.6375,3.826,273.06,1.0,0.0,46.0562,40.5187,39.1625,,,
2025-06-03 01:30:00,369.4313,304.5,113.1,52.425,280.775,40.3937,286.5938,286.7188,4.525,4.4922,4.6578,5.5344,-0.7318,-2.271,13.2675,13.1635,12.104,2.0113,2.0498,1.0382,1.0369,29.4562,5.189,278.42,1.0,0.0,50.425,40.4437,36.7562,,,
2025-06-03 02:00:00,369.8562,304.5,116.9625,52.3375,286.175,40.3312,288.6875,288.7188,5.1797,4.5734,4.6328,5.4406,-0.7895,-2.342,13.1196,13.0351,11.967,1.8542,1.8849,0.9229,0.917,28.3812,0.688,286.0,1.0,1.0,47.1937,40.3562,53.0187,,,
2025-06-03 02:30:00,370.8125,304.1562,119.55,52.2375,286.925,40.2875,288.375,288.4062,4.5094,4.3984,4.6875,5.7516,-0.7711,-2.3615,12.9425,12.8564,11.8037,1.9146,1.9466,0.9627,0.9638,29.8563,0.792,281.04,1.0,1.0,43.2375,40.2812,53.1812,,,
2025-06-03 03:00:00,370.4938,304.2188,119.875,52.125,287.0,40.1562,288.25,288.3125,4.8266,4.475,4.5672,5.4219,-0.7773,-2.4215,13.222,13.1407,11.9948,1.8945,1.9234,0.9382,0.9354,29.85,0.816,279.76,1.0,1.0,48.275,40.2625,53.1812,,,
2025-06-03 03:30:00,369.8562,304.3438,119.9875,52.125,287.15,40.1,288.2812,288.375,4.4984,4.3656,4.7234,5.5375,-0.8569,-2.5555,13.1131,13.0806,11.9747,1.8862,1.9107,0.8883,0.898,29.5187,0.963,279.16,1.0,1.0,43.0125,40.1812,52.7812,,,
2025-06-03 04:00:00,369.6437,305.7812,119.925,51.9,287.575,39.9437,288.8438,288.9062,4.2578,4.3031,4.2266,5.325,-0.8039,-2.531,13.0709,12.9896,11.9656,1.9313,1.9627,0.9327,0.9338,29.4562,3.155,297.82,1.0,0.0,48.6125,40.0687,53.3,,,
2025-06-03 04:30:00,369.0062,307.7812,119.8875,51.5375,288.7,39.6,290.0938,290.1875,4.5578,4.8766,4.8438,5.5891,-0.7296,-2.343,13.0465,12.949,11.8659,1.9177,1.9453,0.9745,0.9811,30.6562,3.066,305.5,1.0,0.0,43.725,40.0812,55.4625,,,
2025-06-03 05:00:00,369.6437,305.7812,120.2625,51.1812,288.975,39.2687,289.4688,289.5312,4.8375,4.7766,5.0266,5.7562,-0.751,-2.2965,13.1554,12.9977,12.079,1.8599,1.8888,0.9922,0.9822,29.4188,2.938,308.4,1.0,0.0,48.8187,40.0312,57.4625,,,
2025-06-03 05:30:00,370.2812,306.5625,121.05,50.6875,289.65,38.75,289.5,289.625,4.7125,4.4203,4.9688,5.8516,-0.8136,-2.38,13.0465,12.9409,11.9464,1.8223,1.8455,0.9286,0.9282,30.1812,0.893,297.4,1.0,0.0,43.5312,39.9312,58.9062,,,
2025-06-03 06:00:00,369.325,306.1562,121.4625,50.775,289.625,38.7,289.3125,289.4062,4.8281,4.6453,4.7625,5.5375,-0.8293,-2.416,13.2106,13.1115,11.9258,1.8158,1.8499,0.9157,0.9201,29.6312,0.817,289.84,1.0,0.0,48.6062,39.7875,58.0312,,,
2025-06-03 06:30:00,279.0125,297.4062,127.4,51.2375,286.175,39.9437,281.1875,281.2812,5.1234,5.3969,5.3953,5.8922,-0.7344,-1.943,12.7183,12.6435,11.7389,1.4045,1.4399,0.7928,0.8024,29.4625,17.949,253.26,1.0,1.0,43.2812,39.6937,51.25,,,
2025-06-03 07:00:00,263.7125,293.2812,120.7375,51.0375,279.3,40.0312,277.6875,277.7188,5.5516,5.4594,5.5391,6.2172,-0.625,-1.777,12.7247,12.6321,11.792,1.4671,1.499,0.8396,0.84,29.225,0.842,253.54,1.0,1.0,48.1312,39.5938,48.8187,,,
2025-06-03 07:30:00,370.4938,305.5,114.2625,51.725,282.725,39.8562,286.7812,286.9688,4.6719,4.6047,4.9922,5.9406,-0.828,-2.585,13.1619,13.079,11.8989,2.0555,2.0887,0.9594,0.9645,30.6,0.766,256.22,1.0,1.0,44.3,39.5437,50.0625,,,
2025-06-03 08:00:00,369.6437,309.3125,119.7125,52.2562,290.275,40.3875,290.9688,291.0625,4.7547,4.9891,4.8641,5.5484,-0.7632,-2.5565,13.1797,13.1017,12.022,1.9645,1.9995,0.9338,0.9376,28.9312,1.144,264.14,1.0,1.0,46.85,39.3562,53.2437,,,
2025-06-03 08:30:00,370.1749,310.0,120.425,52.3687,290.375,40.5938,292.5,292.5312,4.7609,4.6328,4.7078,5.2641,-0.8276,-2.6385,13.157,13.0546,11.9821,1.9881,2.017,0.9065,0.8969,29.9375,0.914,269.3,1.0,1.0,49.8312,39.375,47.3312,,,
2025-06-03 09:00:00,370.6,309.6562,119.3375,53.0687,289.625,41.225,292.875,292.9375,4.4672,4.8859,5.2625,5.7625,-0.7724,-2.5145,13.1196,13.027,11.8788,2.059,2.0957,0.9842,0.9835,28.3187,3.215,298.78,1.0,0.0,45.8937,39.325,44.8687,,,
2025-06-03 09:30:00,282.0938,309.375,119.25,53.525,292.125,41.9437,291.9062,291.9375,5.2656,4.7891,4.8797,5.7203,-0.7554,-1.8745,12.4128,12.3266,11.807,1.2387,1.2693,0.7098,0.7068,29.7375,13.563,281.32,1.0,0.0,49.3438,39.2312,63.7812,,,
2025-06-03 10:00:00,265.3063,297.6562,122.85,54.075,281.925,43.175,281.9062,281.9688,5.3875,5.3562,5.4359,6.25,-0.7147,-1.7885,12.6792,12.6029,11.7852,1.4758,1.5082,0.8041,0.81,29.525,0.803,269.16,1.0,0.0,44.6875,39.225,31.6437,,,
2025-06-03 10:30:00,265.0938,291.875,117.1375,54.2875,276.625,43.4688,278.2812,278.3438,5.5516,5.2875,5.4234,6.0203,-0.6596,-1.721,12.7052,12.6354,11.7154,1.5134,1.5449,0.861,0.8597,27.9125,0.848,259.64,1.0,0.0,48.9437,39.175,33.4562,,,
2025-06-03 11:00:00,264.5625,290.5312,115.225,54.5437,275.125,43.8062,276.2812,276.3125,5.5437,5.5469,5.6047,6.4078,-0.6635,-1.8,12.6809,12.598,11.8052,1.5152,1.5458,0.8643,0.8621,29.6063,0.88,249.94,1.0,0.0,43.8438,39.3,42.2875,,,
2025-06-03 11:30:00,263.9249,290.8125,116.2625,55.1,275.45,44.2687,275.7812,275.875,5.5844,5.6109,5.6984,5.9359,-0.7427,-1.9205,12.6711,12.5866,11.7687,1.5034,1.5336,0.8059,0.8129,30.5687,0.777,245.48,1.0,1.0,48.625,39.2062,43.3875,,,
2025-06-03 12:00:00,265.4125,289.8125,116.725,55.3,275.1,44.3062,275.5,275.5312,5.4422,5.4187,5.3922,5.9094,-0.7094,-1.956,12.8466,12.7654,11.8354,1.5454,1.5777,0.8277,0.8262,29.9312,0.754,242.3,1.0,1.0,43.75,39.3375,40.525,,,
2025-06-03 12:30:00,264.9874,289.875,116.35,55.6312,274.75,44.5312,275.3438,275.4688,5.6203,5.5328,5.5953,5.9547,-0.646,-1.972,12.7118,12.637,11.7942,1.6224,1.6556,0.8759,0.868,29.4062,0.835,240.04,1.0,1.0,48.7125,39.4,38.5062,,,
2025-06-03 13:00:00,264.2438,290.6562,115.975,55.4688,275.025,44.3375,275.875,275.9062,5.4625,5.4,5.4953,6.0328,-0.6937,-2.0565,12.8076,12.7231,11.7758,1.6176,1.6477,0.835,0.8367,28.5375,0.824,238.56,1.0,1.0,44.0187,39.475,38.7375,,,
2025-06-03 13:30:00,264.4562,288.75,116.3,56.0312,274.925,44.7625,276.0625,276.125,5.3656,5.5031,5.4797,6.0609,-0.6171,-1.8835,12.9084,12.7849,11.8523,1.6272,1.6587,0.9091,0.8997,27.7125,2.299,248.58,1.0,1.0,48.8937,39.65,35.8,,,
2025-06-03 14:00:00,264.1375,290.375,114.925,55.8875,274.35,44.7687,275.9375,276.0625,5.7984,5.4641,5.6953,6.0484,-0.5843,-1.782,12.7069,12.598,11.7946,1.6766,1.7007,0.9763,0.9791,29.4,2.976,249.94,1.0,0.0,44.575,39.7312,38.3438,,,
2025-06-03 14:30:00,288.8937,290.875,114.8125,55.9062,275.3,44.7687,276.4688,276.5625,5.4578,5.4359,5.5328,6.0797,-0.6867,-2.026,12.884,12.793,11.7664,1.9404,1.9684,1.1003,1.1032,29.3625,3.187,246.7,1.0,0.0,49.5,39.8438,38.8563,,,
2025-06-03 15:00:00,372.1937,307.9062,113.125,56.1125,282.7,44.1312,289.625,289.625,4.5797,4.6547,4.8844,5.5328,-0.7698,-2.341,13.2675,13.1927,11.9756,2.1237,2.1509,1.0318,1.0356,28.9875,0.747,263.52,1.0,0.0,45.825,39.8875,30.3,,,
2025-06-03 15:30:00,372.0875,310.8438,115.0625,55.8687,287.275,43.9937,293.2812,293.3125,4.4328,4.875,5.0891,5.4781,-0.7803,-2.3755,12.9718,12.923,11.9529,2.0918,2.1268,1.024,1.0251,29.45,0.772,263.26,1.0,0.0,50.4875,40.0312,36.25,,,
2025-06-03 16:00:00,372.2999,310.7188,116.425,55.5687,288.05,43.7125,293.6562,293.7188,4.6141,4.4359,4.7391,5.7469,-0.8044,-2.432,13.0059,12.9295,11.8992,2.0699,2.1006,0.982,0.9737,30.1063,0.853,266.08,1.0,1.0,47.4937,40.1375,35.25,,,
2025-06-03 16:30:00,371.025,310.1562,116.75,55.4625,288.075,43.5187,293.5938,293.6562,4.4562,4.2703,4.3719,5.2969,-0.8503,-2.5095,12.9912,12.8954,11.8192,2.0708,2.101,0.9518,0.9607,28.9,0.838,269.6,1.0,1.0,43.25,40.2,33.7875,,,
2025-06-03 17:00:00,367.8375,309.6562,116.55,55.3,287.75,43.2062,293.2188,293.25,4.5875,4.5187,4.4031,5.3234,-0.7794,-2.5,13.1944,13.1131,12.0631,2.1303,2.1653,1.0019,0.9993,28.9688,0.911,272.4,1.0,1.0,48.9937,40.2875,34.025,,,
2025-06-03 17:30:00,371.9812,310.2188,116.65,53.1437,288.95,40.675,293.4375,293.5,4.7812,4.4812,4.6672,5.6781,-0.8171,-2.602,13.0871,13.001,11.9142,2.0857,2.1167,0.9728,0.9774,28.975,0.724,274.78,1.0,1.0,45.625,40.3625,46.5312,,,
2025-06-03 18:00:00,371.45,310.875,119.125,54.5187,290.0,42.1875,293.875,293.9688,4.675,4.2641,4.5328,5.3672,-0.8389,-2.6515,12.9847,12.8921,11.7814,2.1006,2.1378,0.9909,0.9721,28.9,17.255,306.78,1.0,1.0,50.0687,40.5125,40.4625,,,
2025-06-03 18:30:00,371.7687,313.875,118.2875,53.925,290.375,41.9312,295.5625,295.5312,4.7516,4.5703,4.8547,5.6391,-0.7711,-2.5125,13.1245,13.0351,11.9677,2.1754,2.2056,1.0537,1.0391,29.45,2.985,308.5,1.0,0.0,46.575,40.5375,35.7188,,,
2025-06-03 19:00:00,372.0875,313.6562,117.725,54.0562,290.5,42.0687,295.5938,295.625,4.8172,4.4906,4.7328,5.4781,-0.8424,-2.4675,13.0546,12.9701,11.9031,1.9781,2.0082,0.9279,0.9317,29.9125,2.938,315.6,1.0,0.0,43.9312,40.6875,37.1812,,,
2025-06-03 19:30:00,371.2374,313.9688,117.0875,53.6625,291.225,41.8062,295.9688,296.0625,4.3078,4.3203,4.5703,5.3062,-0.7471,-2.308,12.962,12.8596,11.851,2.0126,2.0476,1.0211,1.0262,29.2875,2.93,312.3,1.0,0.0,48.3812,40.7312,42.6812,,,
2025-06-03 20:00:00,371.9812,312.8125,118.1375,53.5562,291.55,41.5875,295.875,295.9062,4.7766,4.5625,4.7422,5.6578,-0.7562,-2.3485,13.0546,12.9587,11.9217,1.9999,2.0271,0.9863,0.992,29.9,0.786,298.5,1.0,0.0,44.775,40.6812,43.6375,,,
2025-06-03 20:30:00,372.9375,312.6562,118.5625,52.7312,291.725,40.8625,295.5625,295.6562,4.4906,4.4859,4.7406,5.4719,-0.7768,-2.4395,13.0205,12.9295,11.936,1.9916,2.0244,0.9798,0.9831,29.925,0.838,290.96,1.0,0.0,49.8375,40.8125,46.6562,,,
2025-06-03 21:00:00,372.1937,312.125,119.275,52.6687,291.9,40.725,295.3438,295.4062,4.5641,4.5891,4.7766,5.6906,-0.8424,-2.515,13.0302,12.9392,11.9169,1.9894,2.0166,0.9349,0.9492,30.5562,0.916,286.6,1.0,1.0,46.475,40.7812,46.4688,,,
2025-06-03 21:30:00,372.1937,312.375,119.4625,52.9875,292.0,40.9,295.4375,295.5,4.65,4.5172,4.7188,5.6062,-0.7523,-2.4465,13.0595,12.9604,11.8574,2.0402,2.0695,0.9892,0.9815,29.3438,1.205,283.5,1.0,1.0,43.8375,40.8062,44.7188,,,
2025-06-03 22:00:00,371.6625,310.8438,119.5375,53.15,290.75,41.175,294.5312,294.625,4.6562,4.55,4.7781,5.2203,-0.7978,-2.516,13.2009,13.1082,11.9923,1.9999,2.0288,0.9236,0.9286,29.5438,0.748,304.1,1.0,1.0,48.2375,40.8937,40.7625,,,
2025-06-03 22:30:00,371.2374,310.3438,118.825,52.3062,290.425,40.4312,294.125,294.1875,4.3375,4.4672,4.8406,5.7297,-0.8306,-2.5415,13.1846,13.0839,11.9899,1.9514,1.9767,0.9017,0.8971,28.9562,0.868,302.56,1.0,1.0,42.9688,40.8125,44.975,,,
2025-06-03 23:00:00,371.9812,309.9688,118.825,52.5187,290.325,40.5437,293.6875,293.7188,4.6156,4.4531,4.6687,5.3187,-0.8092,-2.521,13.014,12.9262,11.8656,1.982,2.0144,0.9266,0.9201,28.8563,2.946,307.92,1.0,0.0,48.7937,40.8375,47.4312,,,
2025-06-03 23:30:00,372.0875,310.375,119.1125,52.9875,290.85,40.8937,293.875,293.9688,4.2687,4.2422,4.7484,5.75,-0.7978,-2.431,13.2236,13.1278,12.012,1.9203,1.9505,0.9325,0.9354,29.375,2.948,309.16,1.0,0.0,44.5938,40.7875,47.5375,,,
2025-06-04 00:00:00,371.6625,311.2188,118.9875,52.7937,291.425,40.8625,294.5938,294.625,4.6125,4.6078,5.075,5.6781,-0.793,-2.383,13.092,12.9961,11.9641,1.9264,1.9579,0.9618,0.9568,29.3875,0.845,305.92,1.0,0.0,49.4187,40.675,47.5938,,,
2025-06-04 00:30:00,291.975,301.0938,124.725,52.8812,288.05,41.2062,286.0,286.0312,5.0031,5.0391,5.1859,6.1547,-0.6674,-1.851,12.6126,12.5232,11.7305,1.5729,1.6044,0.8866,0.8785,28.975,0.831,252.78,1.0,0.0,45.6062,40.6875,44.5437,,,
2025-06-04 01:00:00,332.2438,298.9688,118.35,52.6187,280.75,40.6437,283.8438,283.9375,4.8562,4.8312,4.8312,5.4172,-0.7081,-2.144,12.9522,12.8564,11.8755,1.8472,1.8779,0.9553,0.957,30.3625,0.771,250.18,1.0,0.0,50.4062,40.725,38.3875,,,
2025-06-04 01:30:00,360.9313,305.2188,115.0625,52.2437,285.875,40.2562,288.875,288.9688,4.6781,4.9797,5.0547,5.7047,-0.8166,-2.4285,13.0611,12.975,11.8769,1.8844,1.9168,0.9319,0.9439,29.2562,0.824,259.96,1.0,1.0,47.4375,40.725,53.3812,,,
2025-06-04 02:00:00,360.7188,312.375,120.0,52.05,291.4,40.0125,292.375,292.5,4.1344,4.6484,4.6344,5.3547,-0.8315,-2.483,13.0627,12.975,11.9131,1.8827,1.9129,0.9063,0.9074,29.6187,1.041,269.5,1.0,1.0,43.8187,40.8,54.2875,,,
2025-06-04 02:30:00,359.4437,311.7188,120.9125,52.2312,291.65,40.1687,293.875,293.9062,4.6328,4.9984,5.0531,5.3875,-0.7821,-2.451,13.1131,13.0124,11.8514,1.9728,2.0034,0.9704,0.9776,29.9188,0.997,274.62,1.0,1.0,49.2562,40.8125,48.05,,,
2025-06-04 03:00:00,360.0812,309.8438,120.45,51.8312,290.85,39.8312,293.4375,293.5312,4.6828,4.6109,5.0344,5.5453,-0.7549,-2.4805,13.0709,12.9701,11.8861,2.0367,2.0691,1.0098,1.0146,28.9312,0.974,311.52,1.0,1.0,45.8812,40.8875,47.2312,,,
2025-06-04 03:30:00,360.2937,309.5625,119.5375,52.0125,290.175,39.95,292.9375,292.9375,4.6609,4.5891,4.8672,5.5734,-0.7825,-2.481,12.8889,12.8076,11.8365,1.9824,2.0135,0.9544,0.9489,29.3687,0.885,296.32,1.0,1.0,49.1437,41.0062,48.8187,,,
2025-06-04 04:00:00,359.4437,309.0312,119.8125,52.0812,290.2,40.0062,292.5,292.5625,4.7969,4.5953,4.6766,5.3656,-0.7781,-2.5185,13.131,13.0514,11.9452,1.9907,2.0244,0.966,0.9717,29.6063,3.104,305.02,1.0,0.0,47.6625,40.9437,49.6062,,,
2025-06-04 04:30:00,360.4,309.6562,119.5375,51.725,290.275,39.8312,292.4688,292.5312,4.6297,4.3438,4.3734,5.1672,-0.7882,-2.434,13.1099,13.0189,11.9499,1.9067,1.9413,0.9389,0.9408,29.9813,2.968,309.26,1.0,0.0,43.7312,40.9937,52.1687,,,
2025-06-04 05:00:00,360.6124,309.4375,120.05,51.9312,291.125,39.975,292.5625,292.6562,4.7031,4.4375,4.6594,5.5531,-0.8538,-2.392,12.8954,12.7995,11.8393,1.8424,1.877,0.9098,0.9152,28.2437,3.002,310.64,1.0,0.0,49.0437,41.0125,52.775,,,
2025-06-04 05:30:00,358.275,310.625,120.4,51.7062,291.775,39.75,293.3438,293.375,4.9109,4.7687,4.9453,6.1344,-0.7073,-2.284,13.0254,12.9425,11.9037,1.9435,1.9746,1.0157,1.0286,29.9813,0.881,299.5,1.0,0.0,44.9312,40.9375,52.325,,,
2025-06-04 06:00:00,361.8875,311.75,120.4625,52.125,292.15,39.6562,294.25,294.3125,4.6781,4.6078,4.9719,6.0234,-0.7453,-2.32,12.9457,12.8564,11.8516,1.8879,1.9234,0.9651,0.9559,30.0438,0.793,291.86,1.0,0.0,49.7625,40.8812,49.775,,,
2025-06-04 06:30:00,359.5499,311.875,120.1875,51.75,292.25,39.8312,294.5,294.5,4.9922,4.5094,4.7687,5.6234,-0.7838,-2.394,12.8564,12.7767,11.8222,1.947,1.9732,0.9695,0.9603,29.975,0.842,287.52,1.0,1.0,46.075,40.8625,49.5625,,,
2025-06-04 07:00:00,359.4437,312.0938,120.2375,52.1187,292.15,40.3812,294.5312,294.625,4.6078,4.375,4.7062,5.4203,-0.7724,-2.476,13.1602,13.066,11.9532,2.0043,2.0398,0.9824,0.9912,30.0187,16.855,306.14,1.0,1.0,50.2937,40.8312,47.8187,,,
2025-06-04 07:30:00,359.6562,313.4688,119.9375,52.325,292.15,40.7,295.6875,295.75,4.8906,4.7609,5.0281,5.7484,-0.7676,-2.4005,12.9847,12.8856,11.9211,1.9907,2.0301,0.9583,0.9389,29.925,0.738,301.64,1.0,1.0,47.1312,40.8187,43.7312,,,
2025-06-04 08:00:00,360.4,314.3125,119.175,52.3687,292.825,40.95,296.1875,296.2812,4.6375,4.6141,4.85,5.8312,-0.7597,-2.4275,12.8954,12.8076,11.81,2.0161,2.0542,0.973,0.9682,29.85,0.898,292.86,1.0,1.0,44.2937,40.7562,45.0562,,,
2025-06-04 08:30:00,360.4,313.625,119.45,52.5938,292.65,41.1125,296.0312,296.0625,4.5062,4.7031,4.9547,5.6609,-0.7707,-2.502,13.0367,12.9425,11.8843,2.0704,2.1062,0.9828,0.992,28.3375,0.686,288.16,1.0,1.0,48.0812,40.8125,43.5125,,,
2025-06-04 09:00:00,359.5499,313.0,119.175,53.5062,291.9,41.9562,295.8438,295.9688,4.7781,4.475,4.4703,5.55,-0.8214,-2.5085,12.9214,12.8385,11.892,1.9969,2.0297,0.9253,0.9325,29.8187,2.999,305.64,1.0,0.0,43.5687,40.7062,39.3312,,,
2025-06-04 09:30:00,317.6875,307.875,120.525,53.9688,289.925,42.725,291.625,291.6875,4.9734,5.0531,5.2641,6.0031,-0.7702,-2.154,12.572,12.4842,11.6845,1.7589,1.7799,0.9019,0.8868,29.4625,2.999,291.68,1.0,0.0,48.775,40.6562,39.65,,,
2025-06-04 10:00:00,315.775,304.3438,117.7875,54.2625,286.3,43.0062,289.25,289.2812,4.9375,4.7719,5.0469,5.9406,-0.7304,-2.094,12.7816,12.7101,11.8318,1.8035,1.8263,0.9244,0.9262,31.6437,11.723,301.7,1.0,0.0,44.0562,40.6937,36.1875,,,
2025-06-04 10:30:00,318.4313,303.25,116.675,54.4812,284.975,43.35,288.125,288.1875,5.0562,5.2578,5.3859,6.0797,-0.7392,-2.145,12.8206,12.7345,11.7844,1.8499,1.8779,0.9616,0.9704,29.425,5.972,295.98,1.0,0.0,48.875,40.5875,37.075,,,
2025-06-04 11:00:00,314.075,303.7188,116.975,55.0375,285.15,43.7,288.5312,288.5312,5.1922,4.9328,5.1047,5.9547,-0.7969,-2.1935,12.6906,12.5801,11.7357,1.8442,1.87,0.9268,0.9238,29.3875,5.471,295.18,1.0,0.0,43.4375,40.5938,36.3187,,,
2025-06-04 11:30:00,319.0687,298.7188,116.6875,54.9937,281.65,43.2812,285.1562,285.2812,4.9516,4.9922,5.2641,5.9437,-0.8013,-2.176,12.8076,12.7247,11.8444,1.8245,1.8595,0.901,0.9146,29.8062,5.281,296.18,1.0,1.0,48.4937,40.4625,33.1812,,,
2025-06-04 12:00:00,316.8375,298.7812,115.2875,54.45,281.125,42.1562,284.5,284.5625,5.2016,5.1703,5.3062,6.1047,-0.7007,-2.057,12.7524,12.663,11.743,1.8472,1.8656,0.9662,0.9634,29.4625,0.884,277.92,1.0,1.0,43.475,40.4312,43.1562,,,
2025-06-04 12:30:00,318.325,296.8438,116.7625,54.0312,282.05,41.9062,284.1875,284.2188,4.8766,5.0781,5.2437,5.6859,-0.8481,-2.283,12.7329,12.6451,11.722,1.8061,1.8337,0.8947,0.8988,29.4625,8.594,301.34,1.0,1.0,48.1187,40.3875,48.225,,,
2025-06-04 13:00:00,317.3688,298.4375,118.5375,53.5125,283.275,40.9312,283.9062,284.0,4.8172,4.7203,4.9016,6.0094,-0.7134,-2.2565,12.9506,12.8954,11.8224,1.8862,1.9151,0.992,0.9758,29.4688,17.613,311.18,1.0,1.0,49.8875,40.4312,52.2,,,
2025-06-04 13:30:00,317.6875,299.9688,119.3375,52.6375,284.125,40.0187,284.4688,284.5,5.4656,5.2453,5.275,6.0422,-0.7147,-2.2135,12.8352,12.7914,11.7802,1.8503,1.8678,0.9872,0.9828,30.35,2.266,285.44,1.0,1.0,44.5187,40.3937,53.5062,,,
2025-06-04 14:00:00,316.625,299.9375,119.3625,52.8687,284.225,40.3625,283.9688,284.0625,4.8219,4.8203,5.0266,5.9922,-0.8118,-2.2695,12.7183,12.637,11.6869,1.7344,1.7597,0.8956,0.887,29.4062,2.998,290.24,1.0,0.0,46.8625,40.325,54.5687,,,
2025-06-04 14:30:00,318.4313,301.0625,119.3375,53.0437,284.925,40.7312,284.6875,284.8125,4.8766,4.7531,4.8828,5.5281,-0.7759,-2.1325,12.9002,12.8125,11.8191,1.6902,1.7156,0.873,0.8842,29.2687,3.012,290.44,1.0,0.0,48.0687,40.3062,52.8625,,,
